Age,Gender,Time_Spent,Product_Category,Number_of_Items_Viewed,Device_Used,Purchased
18,Female,26,Clothing,12,Tablet,0
45,Female,25,Books,15,Desktop,0
40,Male,41,Clothing,8,Tablet,1
33,Male,11,Clothing,16,Desktop,1
53,Female,30,Clothing,8,Mobile,1
49,Male,22,Electronics,8,Tablet,0
57,Male,35,Electronics,14,Tablet,1
58,Male,10,Books,12,Tablet,0
55,Male,16,Books,9,Mobile,0
25,Female,34,Clothing,5,Tablet,0
29,Female,26,Clothing,13,Desktop,1
54,Male,13,Books,5,Mobile,1
25,Female,5,Books,1,Mobile,1
56,Female,38,Books,12,Desktop,1
22,Female,6,Clothing,9,Desktop,1
51,Female,28,Clothing,11,Mobile,1
37,Female,35,Books,15,Mobile,1
52,Male,16,Electronics,18,Desktop,1
54,Male,35,Books,3,Tablet,1
43,Male,5,Clothing,3,Desktop,0
45,Male,41,Books,9,Mobile,0
53,Female,12,Books,14,Tablet,0
62,Male,32,Books,18,Tablet,0
36,Male,41,Clothing,6,Tablet,0
40,Female,26,Books,15,Mobile,0
52,Male,49,Electronics,7,Desktop,0
57,Male,43,Books,12,Desktop,1
38,Female,34,Books,12,Tablet,0
35,Male,25,Clothing,18,Mobile,1
35,Male,13,Books,9,Desktop,1
34,Male,25,Books,4,Tablet,1
52,Female,33,Electronics,10,Desktop,1
50,Male,35,Electronics,5,Tablet,1
52,Male,28,Clothing,17,Tablet,1
53,Male,36,Clothing,9,Desktop,0
34,Male,12,Electronics,8,Tablet,0
53,Male,16,Clothing,4,Tablet,0
52,Female,35,Clothing,14,Tablet,0
45,Male,44,Clothing,17,Tablet,0
23,Male,40,Electronics,14,Tablet,0
60,Male,39,Books,17,Mobile,1
24,Male,25,Electronics,10,Desktop,1
25,Female,31,Clothing,1,Desktop,0
21,Female,49,Books,4,Mobile,1
27,Male,30,Electronics,7,Mobile,1
48,Male,20,Clothing,5,Mobile,0
42,Male,18,Books,1,Mobile,0
49,Male,44,Clothing,9,Tablet,0
36,Male,8,Clothing,6,Mobile,1
19,Female,25,Electronics,11,Mobile,0
48,Female,10,Books,15,Mobile,0
38,Female,32,Books,2,Mobile,1
41,Female,45,Electronics,12,Mobile,1
30,Male,45,Books,19,Mobile,1
54,Female,7,Clothing,19,Mobile,1
21,Male,29,Electronics,6,Mobile,0
56,Male,25,Electronics,19,Mobile,1
25,Male,46,Electronics,5,Mobile,1
34,Male,47,Clothing,16,Tablet,0
19,Male,24,Electronics,8,Mobile,1
43,Male,23,Books,4,Desktop,1
57,Male,17,Clothing,5,Mobile,0
27,Male,36,Electronics,13,Tablet,0
29,Male,32,Electronics,3,Mobile,0
22,Female,12,Books,18,Tablet,0
45,Male,10,Books,9,Desktop,1
32,Male,17,Electronics,16,Desktop,1
30,Male,13,Electronics,2,Tablet,0
50,Male,29,Electronics,3,Desktop,0
32,Male,44,Electronics,16,Desktop,1
52,Female,47,Books,16,Tablet,1
58,Female,8,Electronics,13,Tablet,1
35,Male,38,Clothing,10,Tablet,0
28,Male,45,Books,15,Tablet,0
22,Male,37,Electronics,3,Mobile,0
60,Female,13,Books,14,Mobile,0
41,Female,10,Clothing,15,Tablet,1
34,Female,49,Books,17,Mobile,1
46,Female,32,Clothing,1,Desktop,0
56,Male,12,Electronics,8,Mobile,1
60,Female,35,Electronics,15,Desktop,1
20,Male,49,Electronics,6,Desktop,0
48,Male,5,Books,6,Mobile,1
50,Male,31,Clothing,5,Tablet,0
18,Female,25,Books,16,Mobile,0
18,Female,30,Electronics,1,Mobile,0
40,Male,14,Clothing,3,Tablet,1
54,Female,48,Clothing,10,Tablet,0
20,Female,16,Electronics,17,Tablet,1
45,Female,22,Books,11,Mobile,0
58,Male,19,Clothing,5,Tablet,0
19,Female,10,Electronics,3,Desktop,0
25,Male,49,Electronics,8,Desktop,1
22,Female,19,Books,10,Desktop,1
63,Male,44,Books,6,Tablet,1
57,Female,41,Clothing,16,Mobile,0
58,Female,21,Books,3,Desktop,0
54,Male,13,Clothing,15,Desktop,1
61,Female,38,Clothing,10,Mobile,1
52,Female,48,Books,8,Tablet,1
33,Female,31,Clothing,13,Tablet,1
62,Female,40,Books,15,Mobile,1
19,Male,29,Clothing,14,Mobile,1
47,Male,45,Electronics,12,Desktop,1
50,Male,28,Books,11,Tablet,0
29,Male,43,Electronics,2,Desktop,1
61,Male,6,Books,9,Desktop,1
52,Male,45,Clothing,4,Tablet,0
59,Male,27,Clothing,16,Desktop,1
36,Female,20,Electronics,13,Tablet,0
46,Female,33,Clothing,9,Desktop,0
24,Female,24,Electronics,12,Mobile,1
59,Male,22,Clothing,6,Mobile,1
30,Female,42,Clothing,15,Mobile,1
55,Male,28,Electronics,1,Tablet,1
38,Male,16,Books,10,Mobile,1
36,Female,12,Electronics,14,Mobile,0
41,Male,12,Books,3,Mobile,0
18,Female,26,Clothing,10,Tablet,1
31,Male,23,Books,4,Mobile,0
62,Male,36,Books,1,Mobile,1
36,Male,12,Electronics,13,Tablet,1
31,Male,14,Clothing,18,Mobile,1
50,Male,5,Clothing,14,Tablet,1
22,Male,15,Electronics,7,Mobile,0
46,Male,5,Clothing,6,Tablet,1
57,Male,24,Books,10,Mobile,0
61,Male,32,Books,2,Tablet,1
46,Female,46,Electronics,2,Desktop,0
38,Female,5,Clothing,1,Mobile,0
52,Female,21,Electronics,14,Tablet,0
64,Male,14,Clothing,18,Mobile,0
37,Male,11,Clothing,18,Desktop,1
60,Female,27,Books,4,Tablet,0
28,Female,14,Clothing,6,Desktop,1
49,Female,36,Books,17,Desktop,1
43,Female,28,Books,11,Mobile,1
61,Female,9,Books,15,Mobile,1
35,Male,33,Books,12,Mobile,0
29,Female,22,Books,6,Tablet,0
27,Male,38,Clothing,11,Mobile,1
43,Male,43,Books,16,Desktop,1
29,Male,31,Books,8,Tablet,1
20,Male,11,Electronics,18,Tablet,1
19,Female,19,Electronics,12,Tablet,1
41,Female,20,Electronics,17,Mobile,0
18,Female,16,Electronics,5,Mobile,0
54,Female,38,Clothing,12,Mobile,0
40,Female,12,Electronics,12,Tablet,1
50,Female,47,Books,15,Desktop,0
60,Female,17,Books,2,Mobile,0
50,Male,48,Books,1,Mobile,0
64,Female,40,Books,11,Desktop,0
36,Female,16,Books,13,Tablet,1
64,Male,45,Electronics,10,Mobile,1
38,Male,20,Books,16,Mobile,1
43,Female,47,Clothing,4,Desktop,0
53,Male,31,Electronics,16,Mobile,0
53,Male,29,Clothing,5,Desktop,0
37,Female,41,Clothing,16,Desktop,1
21,Male,6,Clothing,6,Tablet,0
34,Female,30,Electronics,2,Tablet,1
39,Male,20,Books,19,Desktop,1
25,Female,46,Books,3,Desktop,1
57,Male,12,Clothing,7,Mobile,0
40,Male,11,Electronics,3,Desktop,1
38,Male,29,Clothing,6,Tablet,1
54,Male,36,Books,7,Desktop,0
26,Female,22,Electronics,1,Desktop,1
22,Male,5,Clothing,16,Mobile,0
48,Female,33,Electronics,4,Desktop,0
27,Male,28,Books,16,Desktop,0
26,Male,43,Books,14,Tablet,0
48,Male,30,Books,17,Mobile,0
22,Female,41,Books,11,Tablet,0
32,Female,45,Books,1,Desktop,0
27,Male,8,Electronics,4,Desktop,1
25,Male,35,Books,13,Tablet,1
31,Male,13,Books,7,Tablet,0
62,Male,21,Electronics,4,Desktop,1
18,Male,22,Books,19,Desktop,0
64,Male,48,Electronics,15,Mobile,0
43,Female,31,Electronics,13,Mobile,0
48,Male,49,Electronics,8,Desktop,0
31,Male,5,Electronics,7,Tablet,1
45,Male,23,Clothing,9,Desktop,0
36,Female,8,Clothing,11,Desktop,1
41,Female,22,Books,16,Tablet,0
21,Male,32,Clothing,15,Desktop,0
28,Male,12,Electronics,6,Mobile,0
39,Female,39,Electronics,18,Mobile,1
39,Male,35,Clothing,14,Mobile,1
33,Female,33,Clothing,2,Mobile,1
26,Female,34,Books,12,Mobile,0
33,Male,6,Electronics,7,Mobile,1
47,Male,16,Clothing,2,Mobile,1
32,Female,39,Clothing,11,Mobile,0
20,Male,25,Books,19,Desktop,1
21,Male,12,Clothing,7,Mobile,1
36,Male,42,Books,4,Desktop,0
36,Female,39,Books,2,Desktop,0
18,Male,40,Electronics,5,Mobile,0
64,Female,25,Clothing,3,Desktop,0
61,Female,49,Clothing,14,Tablet,0
61,Female,27,Clothing,17,Tablet,0
18,Male,7,Books,6,Mobile,1
27,Male,28,Books,2,Desktop,1
18,Male,44,Books,14,Mobile,0
36,Male,6,Clothing,15,Desktop,0
51,Female,7,Electronics,3,Desktop,1
38,Male,42,Electronics,14,Desktop,1
32,Male,8,Electronics,7,Tablet,0
40,Female,48,Electronics,15,Tablet,1
41,Male,14,Clothing,12,Tablet,1
63,Male,19,Books,10,Mobile,0
50,Female,31,Electronics,14,Mobile,0
21,Male,5,Clothing,17,Mobile,0
28,Male,38,Clothing,1,Mobile,0
52,Female,47,Clothing,8,Desktop,1
22,Male,47,Books,14,Tablet,1
48,Male,20,Books,4,Tablet,1
32,Female,7,Books,9,Desktop,0
32,Female,42,Books,7,Desktop,0
43,Male,8,Books,15,Mobile,1
61,Male,5,Books,19,Mobile,1
39,Male,11,Electronics,9,Mobile,0
46,Male,25,Books,13,Tablet,0
32,Male,35,Books,15,Mobile,1
63,Male,25,Books,10,Mobile,0
45,Male,30,Electronics,19,Mobile,1
48,Female,34,Books,15,Mobile,0
62,Female,49,Clothing,1,Desktop,0
18,Female,13,Electronics,9,Desktop,1
59,Male,10,Clothing,16,Mobile,0
29,Female,8,Books,6,Tablet,0
23,Male,31,Electronics,5,Desktop,0
46,Female,24,Books,16,Tablet,1
29,Female,17,Electronics,16,Mobile,1
40,Female,37,Clothing,19,Desktop,1
27,Male,29,Electronics,1,Mobile,0
58,Female,26,Electronics,9,Mobile,0
25,Male,12,Books,10,Desktop,0
22,Male,7,Clothing,10,Mobile,0
30,Male,10,Books,3,Desktop,0
41,Male,42,Clothing,3,Desktop,1
64,Male,44,Electronics,10,Tablet,0
51,Female,32,Clothing,4,Mobile,1
42,Male,20,Clothing,11,Desktop,0
40,Male,36,Books,14,Desktop,0
58,Male,40,Clothing,4,Desktop,1
47,Female,36,Clothing,7,Desktop,1
32,Male,17,Clothing,6,Desktop,1
32,Male,19,Books,1,Desktop,0
36,Male,14,Electronics,17,Tablet,0
47,Female,20,Electronics,16,Tablet,1
41,Male,32,Electronics,15,Tablet,1
34,Male,48,Books,6,Mobile,1
30,Female,38,Books,3,Desktop,0
46,Male,25,Books,1,Desktop,1
40,Female,17,Books,2,Tablet,1
38,Female,35,Clothing,6,Tablet,1
30,Male,37,Electronics,1,Desktop,1
26,Male,10,Electronics,11,Tablet,0
57,Female,10,Electronics,15,Tablet,1
43,Female,9,Clothing,4,Mobile,0
45,Female,14,Clothing,9,Desktop,1
30,Female,11,Electronics,1,Desktop,1
36,Female,27,Electronics,6,Mobile,1
37,Male,26,Clothing,15,Mobile,0
29,Male,7,Books,16,Mobile,1
20,Male,38,Books,17,Mobile,0
62,Male,41,Books,15,Tablet,0
62,Female,9,Clothing,3,Desktop,0
22,Female,9,Clothing,3,Tablet,1
19,Male,5,Books,6,Mobile,0
22,Male,41,Electronics,17,Tablet,1
56,Male,5,Books,11,Desktop,1
60,Female,24,Books,7,Mobile,1
43,Male,14,Electronics,5,Desktop,0
33,Male,31,Clothing,4,Mobile,1
20,Female,5,Electronics,7,Mobile,0
49,Male,32,Electronics,6,Desktop,1
49,Female,24,Electronics,6,Tablet,1
58,Male,39,Electronics,3,Tablet,0
40,Female,28,Clothing,13,Tablet,1
41,Female,23,Clothing,2,Tablet,0
39,Female,38,Electronics,15,Mobile,0
25,Male,33,Clothing,4,Mobile,0
20,Male,44,Electronics,10,Desktop,1
27,Male,34,Clothing,7,Mobile,0
34,Female,9,Books,2,Desktop,1
58,Male,24,Clothing,14,Tablet,1
38,Male,22,Books,5,Desktop,0
61,Male,38,Books,14,Mobile,0
51,Female,36,Books,10,Mobile,1
62,Male,48,Electronics,2,Desktop,1
18,Female,10,Books,6,Tablet,1
57,Female,46,Electronics,18,Mobile,1
49,Female,42,Books,10,Mobile,0
33,Female,24,Clothing,4,Tablet,0
26,Male,13,Electronics,2,Tablet,1
37,Female,8,Books,12,Mobile,1
43,Female,33,Electronics,13,Mobile,1
57,Female,13,Books,8,Desktop,1
33,Male,49,Electronics,2,Desktop,0
43,Male,7,Books,13,Mobile,0
59,Female,20,Books,10,Desktop,1
33,Male,36,Books,17,Mobile,0
33,Female,31,Books,19,Tablet,1
40,Male,21,Electronics,2,Mobile,0
25,Male,18,Clothing,19,Mobile,1
51,Male,16,Clothing,15,Mobile,1
24,Female,27,Clothing,7,Tablet,0
64,Female,26,Books,2,Desktop,1
29,Female,16,Clothing,16,Tablet,0
20,Male,49,Books,6,Mobile,0
42,Male,8,Books,8,Mobile,0
41,Female,21,Clothing,4,Tablet,0
47,Female,19,Books,19,Desktop,0
53,Male,27,Electronics,19,Mobile,1
26,Female,8,Clothing,4,Mobile,0
60,Female,39,Books,18,Desktop,1
24,Male,15,Electronics,4,Mobile,1
50,Female,22,Electronics,10,Tablet,0
26,Male,5,Books,16,Mobile,0
49,Male,39,Books,1,Mobile,1
27,Female,13,Electronics,11,Tablet,0
31,Male,26,Clothing,6,Mobile,1
23,Male,30,Electronics,11,Desktop,1
41,Female,30,Clothing,3,Desktop,1
29,Male,10,Electronics,12,Tablet,0
46,Female,5,Clothing,16,Tablet,1
28,Female,38,Electronics,13,Tablet,0
42,Female,15,Electronics,19,Mobile,0
26,Female,42,Books,10,Desktop,1
50,Female,7,Electronics,4,Mobile,0
47,Female,34,Books,9,Tablet,0
40,Female,44,Electronics,7,Mobile,1
60,Male,49,Electronics,14,Mobile,0
56,Male,13,Clothing,1,Desktop,1
45,Female,19,Electronics,2,Mobile,1
28,Male,27,Electronics,5,Tablet,1
53,Male,32,Books,3,Mobile,0
22,Female,40,Electronics,11,Desktop,1
21,Female,34,Books,8,Tablet,0
32,Female,33,Clothing,12,Mobile,1
23,Male,5,Books,12,Tablet,1
45,Female,33,Electronics,13,Tablet,0
60,Female,16,Clothing,2,Mobile,1
45,Male,24,Electronics,1,Mobile,1
47,Male,9,Books,15,Tablet,0
63,Male,40,Books,8,Desktop,1
30,Male,46,Electronics,9,Tablet,1
50,Male,48,Clothing,15,Tablet,1
46,Female,12,Electronics,11,Mobile,0
53,Female,48,Clothing,9,Tablet,1
54,Male,6,Clothing,19,Mobile,1
50,Male,8,Electronics,1,Mobile,0
56,Female,22,Electronics,15,Mobile,1
55,Female,45,Books,7,Mobile,1
41,Female,31,Clothing,8,Mobile,1
18,Female,45,Electronics,14,Desktop,0
46,Female,14,Books,8,Tablet,1
57,Male,14,Electronics,4,Tablet,1
21,Female,46,Clothing,16,Desktop,0
29,Male,30,Clothing,11,Tablet,1
63,Female,38,Clothing,14,Tablet,1
32,Male,37,Books,5,Mobile,1
55,Male,19,Clothing,9,Mobile,1
18,Female,30,Clothing,10,Tablet,0
50,Female,45,Electronics,2,Mobile,0
43,Male,28,Clothing,6,Mobile,0
52,Male,18,Electronics,12,Desktop,0
35,Male,9,Electronics,3,Tablet,0
62,Male,18,Clothing,11,Mobile,0
54,Female,15,Clothing,19,Desktop,0
49,Male,37,Electronics,12,Mobile,0
24,Female,20,Electronics,2,Mobile,0
53,Female,47,Books,13,Mobile,0
54,Female,45,Clothing,1,Desktop,1
58,Female,32,Clothing,15,Tablet,0
25,Male,7,Electronics,4,Tablet,1
21,Male,32,Clothing,3,Mobile,1
32,Female,12,Electronics,4,Tablet,0
35,Male,29,Electronics,7,Mobile,0
19,Female,46,Books,10,Mobile,0
37,Female,48,Electronics,16,Mobile,0
39,Female,19,Clothing,6,Tablet,0
38,Female,47,Books,13,Tablet,1
25,Female,47,Books,3,Tablet,0
22,Female,10,Electronics,11,Tablet,0
44,Male,37,Clothing,11,Tablet,1
58,Female,32,Electronics,7,Desktop,0
62,Male,18,Electronics,8,Tablet,0
57,Female,44,Books,11,Mobile,0
44,Male,46,Clothing,19,Desktop,0
20,Female,28,Electronics,2,Mobile,1
25,Male,14,Books,11,Mobile,1
47,Female,48,Books,16,Desktop,0
39,Female,39,Clothing,17,Tablet,0
45,Female,26,Clothing,14,Mobile,1
41,Female,14,Clothing,6,Tablet,1
50,Male,20,Books,12,Tablet,1
21,Male,37,Electronics,19,Desktop,1
63,Female,10,Books,12,Desktop,1
24,Male,7,Books,7,Mobile,0
56,Male,45,Books,19,Desktop,0
54,Female,48,Electronics,5,Desktop,0
60,Female,36,Clothing,1,Tablet,1
42,Female,14,Books,18,Tablet,1
47,Male,46,Clothing,13,Mobile,0
41,Female,19,Clothing,5,Tablet,0
31,Female,41,Clothing,6,Tablet,0
25,Female,35,Clothing,12,Tablet,0
62,Female,17,Electronics,18,Mobile,0
57,Male,44,Electronics,18,Desktop,1
23,Female,6,Electronics,17,Mobile,0
36,Male,45,Clothing,9,Tablet,1
63,Male,26,Electronics,6,Tablet,0
26,Female,7,Electronics,17,Mobile,0
34,Male,22,Electronics,6,Tablet,1
31,Male,19,Electronics,19,Mobile,1
38,Female,44,Electronics,5,Desktop,1
30,Male,30,Electronics,15,Desktop,1
33,Female,35,Clothing,2,Desktop,0
53,Male,37,Books,1,Tablet,1
22,Female,32,Books,14,Tablet,0
22,Female,30,Electronics,4,Desktop,1
28,Male,42,Books,2,Desktop,1
22,Male,45,Books,2,Desktop,1
40,Male,32,Clothing,14,Desktop,1
57,Female,35,Books,10,Tablet,1
54,Male,38,Clothing,2,Mobile,1
51,Female,28,Clothing,17,Tablet,1
19,Male,45,Electronics,10,Desktop,1
52,Male,25,Books,12,Mobile,0
32,Male,36,Clothing,8,Mobile,1
34,Male,43,Clothing,6,Mobile,1
62,Male,39,Books,14,Desktop,1
22,Female,28,Electronics,13,Desktop,0
55,Female,11,Electronics,10,Desktop,1
32,Male,17,Books,7,Desktop,1
19,Male,15,Books,6,Tablet,1
56,Female,29,Electronics,6,Desktop,0
57,Male,17,Books,2,Mobile,0
62,Male,39,Clothing,6,Mobile,1
41,Male,30,Clothing,14,Desktop,1
58,Male,15,Clothing,5,Tablet,1
57,Female,24,Books,11,Tablet,1
46,Female,16,Electronics,4,Mobile,1
27,Male,44,Clothing,7,Mobile,0
51,Female,18,Books,5,Tablet,0
41,Female,15,Clothing,16,Tablet,0
51,Female,13,Books,8,Mobile,1
39,Female,13,Books,4,Tablet,1
46,Female,49,Clothing,11,Mobile,1
51,Female,18,Clothing,19,Tablet,0
35,Female,12,Books,10,Tablet,1
35,Male,10,Electronics,7,Mobile,0
22,Male,28,Clothing,12,Tablet,0
21,Female,16,Electronics,18,Mobile,0
30,Male,25,Books,15,Mobile,1
59,Female,47,Books,9,Desktop,1
52,Male,45,Electronics,15,Tablet,1
61,Female,7,Clothing,19,Tablet,1
25,Female,27,Electronics,3,Mobile,0
49,Female,29,Electronics,12,Tablet,0
19,Male,34,Clothing,2,Tablet,0
26,Female,6,Electronics,6,Desktop,0
23,Female,40,Clothing,10,Tablet,1
33,Female,18,Clothing,19,Mobile,0
39,Female,45,Books,8,Desktop,1
49,Female,39,Electronics,6,Mobile,1
57,Female,45,Books,15,Desktop,1
47,Male,34,Electronics,6,Desktop,0
56,Female,37,Clothing,5,Tablet,1
34,Male,14,Books,12,Tablet,0
43,Female,38,Books,9,Tablet,1
19,Male,24,Books,9,Desktop,1
62,Male,19,Clothing,18,Tablet,1
49,Female,47,Books,2,Desktop,1
52,Female,44,Electronics,10,Desktop,1
31,Female,7,Electronics,14,Desktop,0
29,Female,22,Electronics,3,Desktop,0
51,Female,21,Electronics,16,Tablet,0
26,Male,44,Books,11,Tablet,1
52,Male,6,Electronics,19,Mobile,0
55,Male,47,Electronics,2,Desktop,1
30,Male,5,Clothing,5,Desktop,1
59,Female,6,Electronics,17,Tablet,1
32,Male,36,Books,3,Mobile,0
31,Female,46,Books,12,Desktop,1
50,Male,18,Electronics,2,Desktop,0
33,Male,48,Books,5,Tablet,0
29,Male,38,Clothing,2,Mobile,1
34,Female,19,Books,2,Tablet,0
58,Male,37,Clothing,6,Tablet,1
31,Female,15,Electronics,17,Mobile,0
37,Male,17,Books,9,Tablet,0
55,Female,41,Electronics,5,Tablet,1
22,Female,44,Clothing,1,Desktop,0
46,Female,22,Books,16,Desktop,1
30,Female,6,Electronics,6,Tablet,0
41,Male,11,Electronics,6,Tablet,1
35,Male,10,Clothing,15,Mobile,0
50,Female,34,Books,16,Tablet,0
61,Female,11,Clothing,12,Tablet,0
24,Female,27,Electronics,13,Mobile,0
41,Male,46,Electronics,10,Desktop,1
63,Female,26,Books,13,Desktop,0
53,Female,30,Clothing,2,Tablet,0
54,Male,13,Electronics,9,Tablet,0
27,Female,38,Clothing,14,Tablet,0
30,Female,18,Books,12,Mobile,1
62,Male,46,Electronics,12,Tablet,0
28,Male,7,Clothing,6,Mobile,0
38,Male,43,Clothing,12,Tablet,1
31,Female,29,Electronics,18,Desktop,0
27,Male,21,Clothing,15,Mobile,1
49,Female,29,Books,11,Tablet,1
24,Female,22,Electronics,10,Desktop,0
47,Female,19,Electronics,5,Desktop,1
45,Male,15,Clothing,14,Mobile,0
38,Female,17,Books,14,Tablet,1
47,Female,5,Electronics,13,Desktop,1
21,Female,31,Books,12,Tablet,0
52,Male,6,Clothing,15,Desktop,1
59,Female,23,Books,12,Desktop,1
35,Female,10,Clothing,16,Tablet,0
53,Female,25,Books,19,Desktop,0
41,Male,20,Clothing,10,Mobile,0
35,Male,18,Electronics,2,Desktop,0
18,Male,47,Clothing,10,Tablet,1
49,Female,19,Clothing,15,Tablet,1
53,Female,27,Clothing,4,Desktop,1
38,Male,46,Electronics,19,Tablet,1
46,Male,20,Clothing,17,Desktop,0
49,Male,5,Clothing,3,Desktop,0
19,Male,17,Clothing,14,Desktop,1
53,Male,33,Electronics,12,Mobile,0
31,Male,17,Books,13,Tablet,0
51,Female,45,Electronics,16,Mobile,0
38,Male,37,Clothing,16,Desktop,1
42,Male,14,Books,11,Tablet,0
33,Male,20,Clothing,1,Desktop,0
53,Female,10,Books,11,Desktop,0
55,Male,10,Books,16,Mobile,0
29,Female,19,Books,9,Tablet,0
58,Male,27,Books,12,Mobile,0
61,Male,36,Electronics,1,Mobile,0
51,Female,17,Electronics,1,Mobile,1
32,Male,36,Books,8,Mobile,0
35,Female,41,Electronics,15,Tablet,1
60,Female,26,Electronics,14,Tablet,1
58,Female,19,Clothing,16,Mobile,1
61,Male,10,Electronics,9,Tablet,1
56,Male,37,Clothing,1,Mobile,1
26,Female,16,Clothing,10,Tablet,1
50,Female,18,Electronics,11,Desktop,0
50,Male,5,Books,12,Mobile,0
51,Male,41,Clothing,11,Desktop,1
56,Male,24,Clothing,3,Mobile,1
41,Male,19,Books,17,Mobile,1
37,Male,6,Books,7,Desktop,0
41,Male,38,Clothing,11,Mobile,1
57,Female,10,Clothing,4,Mobile,0
24,Female,30,Clothing,18,Desktop,1
38,Female,33,Books,18,Tablet,0
47,Male,41,Books,7,Desktop,0
20,Female,20,Electronics,11,Mobile,1
39,Male,28,Clothing,15,Desktop,0
57,Female,36,Books,12,Tablet,1
56,Male,33,Books,3,Tablet,0
32,Female,36,Books,13,Tablet,0
24,Male,42,Clothing,1,Tablet,0
35,Male,24,Clothing,12,Tablet,0
25,Male,38,Clothing,15,Mobile,1
42,Male,39,Electronics,1,Mobile,1
64,Female,49,Electronics,1,Mobile,1
22,Male,8,Electronics,14,Desktop,1
43,Male,48,Clothing,15,Mobile,1
41,Male,15,Electronics,7,Desktop,1
39,Female,9,Books,13,Mobile,0
22,Female,26,Electronics,17,Mobile,0
42,Male,48,Books,17,Tablet,1
63,Male,24,Books,1,Desktop,1
40,Female,37,Clothing,16,Mobile,1
53,Female,27,Clothing,4,Desktop,1
19,Female,23,Electronics,19,Tablet,0
39,Male,23,Books,5,Mobile,0
60,Male,38,Books,1,Mobile,0
63,Female,16,Electronics,12,Mobile,0
23,Male,9,Electronics,11,Mobile,0
25,Male,23,Clothing,8,Mobile,0
28,Male,17,Clothing,2,Mobile,1
36,Female,44,Clothing,3,Desktop,1
63,Female,38,Books,11,Mobile,1
51,Female,14,Books,3,Mobile,1
21,Female,26,Clothing,13,Desktop,1
30,Female,35,Books,11,Tablet,0
55,Male,30,Books,11,Desktop,0
23,Male,31,Books,5,Desktop,1
38,Male,35,Books,1,Desktop,1
62,Male,28,Books,12,Mobile,0
54,Male,6,Clothing,10,Desktop,1
33,Female,21,Clothing,12,Mobile,0
62,Male,24,Clothing,6,Desktop,0
64,Female,28,Electronics,17,Desktop,0
50,Male,25,Books,4,Tablet,1
63,Female,48,Electronics,17,Mobile,0
29,Male,47,Electronics,4,Desktop,1
64,Female,30,Clothing,15,Tablet,0
38,Female,25,Books,5,Desktop,1
59,Male,16,Clothing,13,Tablet,1
21,Male,44,Electronics,3,Mobile,0
33,Female,48,Electronics,1,Desktop,0
36,Female,14,Books,3,Tablet,0
19,Female,12,Electronics,3,Desktop,0
38,Female,22,Books,7,Mobile,0
51,Male,38,Clothing,3,Desktop,0
51,Female,30,Clothing,14,Mobile,1
54,Male,43,Electronics,14,Tablet,1
48,Male,13,Clothing,18,Desktop,0
36,Male,26,Clothing,6,Mobile,1
31,Female,28,Electronics,18,Mobile,1
41,Male,14,Books,5,Mobile,1
40,Male,32,Clothing,8,Mobile,1
31,Male,37,Books,16,Desktop,1
60,Female,21,Books,6,Desktop,1
24,Male,38,Clothing,4,Tablet,1
54,Male,45,Books,19,Mobile,1
37,Male,47,Books,3,Desktop,0
25,Male,32,Electronics,19,Mobile,0
58,Female,7,Electronics,9,Mobile,0
41,Male,30,Electronics,14,Mobile,0
33,Male,49,Books,19,Tablet,0
23,Female,20,Electronics,4,Mobile,0
61,Male,11,Clothing,10,Desktop,1
56,Female,22,Electronics,18,Desktop,0
59,Female,36,Electronics,10,Tablet,1
40,Female,12,Electronics,19,Mobile,0
18,Male,42,Books,8,Tablet,0
49,Female,12,Electronics,17,Mobile,0
46,Male,33,Books,4,Desktop,0
26,Female,45,Clothing,16,Mobile,0
26,Male,49,Clothing,5,Tablet,0
45,Female,18,Electronics,9,Desktop,0
50,Female,6,Clothing,14,Mobile,0
35,Male,27,Electronics,14,Tablet,0
53,Female,36,Electronics,2,Desktop,0
32,Male,42,Electronics,8,Tablet,0
18,Female,8,Electronics,13,Mobile,1
57,Female,42,Electronics,18,Tablet,1
35,Male,34,Clothing,4,Mobile,0
41,Male,41,Electronics,16,Desktop,0
24,Male,40,Clothing,19,Desktop,1
18,Male,22,Books,14,Mobile,0
24,Female,42,Clothing,6,Mobile,1
31,Female,43,Books,11,Mobile,1
54,Male,43,Clothing,19,Desktop,0
63,Male,34,Clothing,4,Mobile,0
44,Female,20,Electronics,6,Mobile,1
54,Female,28,Clothing,14,Mobile,0
32,Male,45,Books,14,Desktop,1
41,Male,22,Clothing,1,Desktop,0
24,Female,25,Electronics,5,Desktop,0
46,Male,43,Electronics,11,Desktop,0
39,Male,36,Books,1,Desktop,1
64,Female,22,Clothing,16,Tablet,0
46,Male,35,Electronics,11,Tablet,1
18,Female,26,Electronics,6,Desktop,1
43,Male,26,Electronics,6,Tablet,0
54,Male,25,Clothing,19,Mobile,0
31,Female,39,Books,19,Desktop,0
59,Male,16,Books,4,Desktop,1
59,Female,37,Clothing,14,Mobile,0
28,Male,17,Clothing,3,Mobile,0
56,Female,49,Books,13,Mobile,1
47,Female,16,Clothing,18,Desktop,1
46,Male,34,Books,13,Desktop,0
34,Male,30,Books,17,Desktop,0
55,Male,31,Books,2,Tablet,0
33,Male,21,Electronics,8,Tablet,1
51,Male,37,Clothing,8,Desktop,0
59,Female,12,Clothing,17,Desktop,1
30,Male,22,Books,14,Mobile,1
